order_id,order_timestamp,order_value,num_items,product_category,payment_method,is_cod,customer_age_days,previous_orders,previous_delivered_orders,previous_rto_orders,previous_return_orders,previous_cancellations,customer_rto_rate,orders_last_7_days,orders_last_30_days,avg_previous_order_value,current_vs_avg_order_value,pincode_rto_rate,address_completeness_score,customer_location_type,delivery_attempt_history,order_hour,day_of_week,is_weekend,is_festival_period,is_rto,product_category_encoded,payment_method_encoded,customer_location_type_encoded
00000000-0000-0000-0000-00007ccdb0c5,2024-03-03 10:31:27,621.0,1,Sports,NETBANKING,0,119,4,4,0,0,0,0.0,1,2,870.0,0.714,0.045,70.9,METRO,1.54,10,6,1,0,0,6,2,0
00000000-0000-0000-0000-000019abb010,2024-03-03 10:31:43,1469.0,5,Home,UPI,0,248,4,3,0,0,1,0.0,1,3,2438.0,0.603,0.068,92.4,METRO,1.07,10,6,1,0,0,5,3,0
00000000-0000-0000-0000-0000101cd63d,2024-03-03 10:49:15,1242.0,5,Footwear,NETBANKING,0,38,0,0,0,0,0,0.0,3,5,1242.0,1.0,0.065,74.4,METRO,1.5,10,6,1,0,0,4,2,0
00000000-0000-0000-0000-00000df42900,2024-03-03 10:59:14,933.0,4,Sports,CARD,0,3,0,0,0,0,0,0.0,0,3,933.0,1.0,0.332,93.5,TIER2,1.5,10,6,1,0,0,6,0,3
00000000-0000-0000-0000-00002fcf323b,2024-03-03 11:13:32,99.0,1,Beauty,UPI,0,85,1,0,0,0,0,0.0,1,4,149.0,0.664,0.142,74.0,TIER1,1.5,11,6,1,0,0,1,3,2
00000000-0000-0000-0000-00001e69d422,2024-03-03 11:17:38,500.0,6,Footwear,COD,1,22,1,1,0,0,0,0.0,1,4,701.0,0.713,0.239,77.4,TIER1,1.31,11,6,1,0,1,4,1,2
00000000-0000-0000-0000-00000619272d,2024-03-03 11:18:09,2224.0,6,Apparel,CARD,0,9,0,0,0,0,0,0.0,1,4,2224.0,1.0,0.064,88.8,METRO,1.5,11,6,1,0,1,0,0,0
00000000-0000-0000-0000-00000c0fad76,2024-03-03 11:43:16,4049.0,6,Electronics,NETBANKING,0,326,9,7,1,0,1,0.1111,1,1,4282.0,0.946,0.086,96.7,METRO,1.19,11,6,1,0,0,3,2,0
00000000-0000-0000-0000-00006604ead8,2024-03-03 11:45:31,154.0,5,Beauty,COD,1,417,28,21,7,0,0,0.25,0,1,197.0,0.782,0.403,54.7,RURAL,1.04,11,6,1,0,0,1,1,1
00000000-0000-0000-0000-00000a7cef7b,2024-03-03 11:45:44,1982.0,3,Home,COD,1,128,1,0,0,0,0,0.0,0,4,2940.0,0.674,0.357,54.4,RURAL,1.5,11,6,1,0,0,5,1,1
00000000-0000-0000-0000-0000155a0ea7,2024-03-03 11:55:46,122.0,5,Books,COD,1,64,2,1,0,0,0,0.0,2,7,217.0,0.562,0.129,65.7,TIER1,1.11,11,6,1,0,1,2,1,2
00000000-0000-0000-0000-00002d45d76d,2024-03-03 11:58:50,320.0,4,Beauty,COD,1,404,4,3,1,0,0,0.25,2,4,435.0,0.736,0.066,99.2,METRO,1.3,11,6,1,0,0,1,1,0
00000000-0000-0000-0000-00000b393ce9,2024-03-03 12:09:14,185.0,3,Books,UPI,0,264,1,1,0,0,0,0.0,1,4,110.0,1.682,0.085,82.3,METRO,1.35,12,6,1,0,1,2,3,0
00000000-0000-0000-0000-000050301387,2024-03-03 12:22:57,3989.0,1,Apparel,UPI,0,167,5,4,0,0,0,0.0,2,2,3361.0,1.187,0.159,71.3,METRO,1.2,12,6,1,0,0,0,3,0
00000000-0000-0000-0000-0000300d4493,2024-03-03 12:39:38,429.0,5,Beauty,CARD,0,36,1,0,0,0,0,0.0,1,4,231.0,1.857,0.15,73.1,TIER1,1.5,12,6,1,0,0,1,0,2
00000000-0000-0000-0000-000059560486,2024-03-03 12:47:45,8659.0,4,Electronics,UPI,0,236,13,12,1,0,0,0.0769,1,4,15188.0,0.57,0.191,60.9,TIER2,1.08,12,6,1,0,0,3,3,3
00000000-0000-0000-0000-00006830acc5,2024-03-03 13:05:09,579.0,3,Home,CARD,0,388,4,3,0,0,0,0.0,2,5,292.0,1.983,0.198,77.0,TIER1,1.79,13,6,1,0,0,5,0,2
00000000-0000-0000-0000-000043e71e8b,2024-03-03 13:13:56,156.0,6,Beauty,UPI,0,273,1,0,0,0,0,0.0,1,5,199.0,0.784,0.216,60.7,TIER1,1.5,13,6,1,0,0,1,3,2
00000000-0000-0000-0000-00004f5929d4,2024-03-03 13:30:35,3322.0,1,Home,COD,1,271,10,9,0,1,0,0.0,1,2,2129.0,1.56,0.111,86.4,METRO,1.47,13,6,1,0,1,5,1,0
00000000-0000-0000-0000-000037eb4b31,2024-03-03 13:42:49,1705.0,2,Home,COD,1,35,0,0,0,0,0,0.0,4,8,1705.0,1.0,0.446,42.7,RURAL,1.5,13,6,1,0,1,5,1,1
00000000-0000-0000-0000-000009cb20a7,2024-03-03 13:52:16,186.0,5,Beauty,COD,1,234,2,1,0,0,0,0.0,2,5,306.0,0.608,0.333,73.5,TIER2,1.69,13,6,1,0,0,1,1,3
00000000-0000-0000-0000-000031cee330,2024-03-03 13:59:26,1237.0,2,Apparel,COD,1,183,5,3,1,0,0,0.2,1,4,2078.0,0.595,0.461,59.8,RURAL,1.15,13,6,1,0,1,0,1,1
00000000-0000-0000-0000-0000229d852c,2024-03-03 14:06:54,1962.0,6,Home,UPI,0,52,0,0,0,0,0,0.0,1,4,1962.0,1.0,0.129,80.0,TIER1,1.5,14,6,1,0,0,5,3,2
00000000-0000-0000-0000-00007898f308,2024-03-03 14:21:15,2139.0,4,Sports,COD,1,277,4,3,0,0,0,0.0,2,5,1807.0,1.184,0.256,66.9,TIER2,1.14,14,6,1,0,1,6,1,3
00000000-0000-0000-0000-00004805c7d0,2024-03-03 15:17:23,118.0,2,Books,UPI,0,546,31,19,11,0,1,0.3548,2,2,146.0,0.808,0.217,73.9,TIER1,1.19,15,6,1,0,0,2,3,2
00000000-0000-0000-0000-000004739e6b,2024-03-03 16:00:51,730.0,5,Home,UPI,0,134,7,5,1,0,0,0.1429,1,4,661.0,1.104,0.38,46.5,RURAL,1.43,16,6,1,0,0,5,3,1
00000000-0000-0000-0000-0000501aace8,2024-03-03 16:33:15,227.0,3,Books,CARD,0,5,0,0,0,0,0,0.0,1,4,227.0,1.0,0.143,79.2,TIER1,1.5,16,6,1,0,0,2,0,2
00000000-0000-0000-0000-000050842310,2024-03-03 17:29:37,224.0,6,Apparel,COD,1,206,5,4,0,0,0,0.0,1,2,355.0,0.631,0.425,71.3,RURAL,1.32,17,6,1,0,0,0,1,1
00000000-0000-0000-0000-000018a9e17b,2024-03-03 17:38:07,99.0,5,Books,CARD,0,23,0,0,0,0,0,0.0,1,3,99.0,1.0,0.126,75.2,TIER1,1.5,17,6,1,0,0,2,0,2
00000000-0000-0000-0000-00006de935e4,2024-03-03 18:03:08,526.0,4,Apparel,UPI,0,315,17,15,2,0,2,0.1176,2,6,780.0,0.674,0.136,66.1,TIER1,1.26,18,6,1,0,0,0,3,2
00000000-0000-0000-0000-00002ced7e65,2024-03-03 18:36:01,14598.0,3,Electronics,CARD,0,89,4,3,0,0,0,0.0,3,3,19624.0,0.744,0.106,87.1,METRO,1.24,18,6,1,0,0,3,0,0
00000000-0000-0000-0000-0000501a3a18,2024-03-03 18:48:37,1795.0,3,Sports,NETBANKING,0,89,5,3,1,0,0,0.2,0,2,1761.0,1.019,0.095,93.8,METRO,1.29,18,6,1,0,0,6,2,0
00000000-0000-0000-0000-0000502b2552,2024-03-03 18:49:19,974.0,6,Apparel,COD,1,396,24,21,2,0,1,0.0833,1,6,1113.0,0.875,0.242,82.3,TIER2,1.03,18,6,1,0,0,0,1,3
00000000-0000-0000-0000-00007860204c,2024-03-03 19:00:01,813.0,3,Apparel,CARD,0,27,0,0,0,0,0,0.0,1,2,813.0,1.0,0.449,47.3,RURAL,1.5,19,6,1,0,0,0,0,1
00000000-0000-0000-0000-00000aac3636,2024-03-03 19:08:45,9481.0,6,Electronics,CARD,0,28,0,0,0,0,0,0.0,2,3,9481.0,1.0,0.218,51.7,TIER2,1.5,19,6,1,0,1,3,0,3
00000000-0000-0000-0000-000045caa104,2024-03-03 19:19:04,1791.0,1,Apparel,COD,1,327,1,0,0,0,0,0.0,1,3,3077.0,0.582,0.184,95.4,TIER1,1.5,19,6,1,0,1,0,1,2
00000000-0000-0000-0000-000077f51698,2024-03-03 20:02:36,401.0,2,Footwear,CARD,0,289,6,5,1,0,0,0.1667,0,2,456.0,0.879,0.143,79.0,METRO,1.31,20,6,1,0,0,4,0,0
00000000-0000-0000-0000-000051d832eb,2024-03-03 20:19:43,1351.0,5,Apparel,COD,1,21,0,0,0,0,0,0.0,0,1,1351.0,1.0,0.251,93.2,TIER2,1.5,20,6,1,0,1,0,1,3
00000000-0000-0000-0000-0000161f260d,2024-03-03 20:28:16,188.0,2,Books,UPI,0,180,12,9,2,0,0,0.1667,0,3,137.0,1.372,0.163,63.6,TIER1,1.43,20,6,1,0,0,2,3,2
00000000-0000-0000-0000-00003683b129,2024-03-03 20:51:03,241.0,4,Books,UPI,0,87,2,2,0,0,0,0.0,2,5,389.0,0.62,0.344,80.8,TIER2,1.01,20,6,1,0,0,2,3,3
00000000-0000-0000-0000-000046a628b7,2024-03-03 21:49:25,423.0,5,Apparel,COD,1,76,4,2,1,0,0,0.25,0,2,389.0,1.087,0.398,53.4,RURAL,1.03,21,6,1,0,0,0,1,1
00000000-0000-0000-0000-000051f07bef,2024-03-03 21:49:26,5240.0,5,Sports,UPI,0,7,0,0,0,0,0,0.0,0,2,5240.0,1.0,0.079,94.8,METRO,1.5,21,6,1,0,0,6,3,0
00000000-0000-0000-0000-000062698963,2024-03-03 22:12:10,666.0,1,Apparel,CARD,0,67,2,2,0,0,0,0.0,0,0,1107.0,0.602,0.15,61.8,TIER1,1.04,22,6,1,0,0,0,0,2
00000000-0000-0000-0000-00003dcae72a,2024-03-03 22:17:50,994.0,4,Apparel,CARD,0,51,2,2,0,0,0,0.0,0,3,679.0,1.464,0.243,56.0,TIER2,1.6,22,6,1,0,0,0,0,3
00000000-0000-0000-0000-000077e9a496,2024-03-03 22:32:51,99.0,3,Books,UPI,0,222,3,3,0,0,0,0.0,0,4,122.0,0.811,0.318,59.7,TIER2,1.48,22,6,1,0,0,2,3,3
00000000-0000-0000-0000-00003d486e61,2024-03-03 22:39:30,164.0,6,Apparel,UPI,0,60,1,0,0,0,0,0.0,1,1,269.0,0.61,0.189,57.2,TIER1,1.5,22,6,1,0,0,0,3,2
00000000-0000-0000-0000-000012bf801a,2024-03-03 23:01:44,149.0,1,Beauty,CARD,0,18,0,0,0,0,0,0.0,2,6,149.0,1.0,0.126,67.3,TIER1,1.5,23,6,1,0,1,1,0,2
00000000-0000-0000-0000-0000648bf0bb,2024-03-03 23:05:43,953.0,5,Apparel,CARD,0,54,2,2,0,0,0,0.0,0,2,598.0,1.594,0.268,67.7,TIER1,1.01,23,6,1,0,0,0,0,2
00000000-0000-0000-0000-00007effb2b2,2024-03-03 23:09:34,1137.0,2,Apparel,COD,1,73,1,1,0,0,0,0.0,0,1,904.0,1.258,0.428,57.5,RURAL,1.56,23,6,1,0,0,0,1,1
00000000-0000-0000-0000-00002e15ca75,2024-03-03 23:14:37,209.0,5,Beauty,NETBANKING,0,128,0,0,0,0,0,0.0,0,8,209.0,1.0,0.198,75.3,TIER1,1.5,23,6,1,0,0,1,2,2
00000000-0000-0000-0000-00007cc4b4a6,2024-03-03 23:23:31,481.0,4,Apparel,UPI,0,181,3,3,0,0,0,0.0,0,1,711.0,0.677,0.087,81.7,METRO,1.92,23,6,1,0,0,0,3,0
00000000-0000-0000-0000-0000170e313c,2024-03-03 23:32:31,456.0,1,Beauty,COD,1,87,1,0,0,0,0,0.0,2,5,288.0,1.583,0.426,73.8,RURAL,1.5,23,6,1,0,1,1,1,1
00000000-0000-0000-0000-000072811c96,2024-03-03 23:58:44,1436.0,4,Home,UPI,0,1,0,0,0,0,0,0.0,2,3,1436.0,1.0,0.182,67.5,TIER1,1.5,23,6,1,0,0,5,3,2
00000000-0000-0000-0000-00003ba8cbe2,2024-03-04 00:11:11,1206.0,5,Apparel,COD,1,248,9,8,0,0,0,0.0,1,3,1543.0,0.782,0.261,58.2,TIER2,1.02,0,0,0,0,0,0,1,3
00000000-0000-0000-0000-000066fe3e98,2024-03-04 00:14:08,464.0,4,Beauty,CARD,0,16,0,0,0,0,0,0.0,2,2,464.0,1.0,0.12,68.4,TIER1,1.5,0,0,0,0,0,1,0,2
00000000-0000-0000-0000-000044ad7050,2024-03-04 00:21:20,3136.0,2,Electronics,COD,1,114,2,2,0,0,0,0.0,2,3,3623.0,0.866,0.18,77.6,TIER1,1.11,0,0,0,0,0,3,1,2
00000000-0000-0000-0000-0000667c642f,2024-03-04 00:25:19,500.0,1,Sports,COD,1,231,9,7,1,0,1,0.1111,2,6,822.0,0.608,0.352,63.7,TIER2,1.72,0,0,0,0,0,6,1,3
00000000-0000-0000-0000-000048e2d3ad,2024-03-04 00:35:41,7562.0,2,Sports,UPI,0,40,1,0,0,0,0,0.0,2,4,10033.0,0.754,0.253,78.6,TIER1,1.5,0,0,0,0,0,6,3,2
00000000-0000-0000-0000-00007758c4f8,2024-03-04 00:46:38,261.0,5,Books,CARD,0,4,0,0,0,0,0,0.0,0,3,261.0,1.0,0.422,47.8,RURAL,1.5,0,0,0,0,0,2,0,1
00000000-0000-0000-0000-00004ee7692e,2024-03-04 00:48:24,124.0,2,Apparel,CARD,0,48,1,0,0,0,0,0.0,1,2,99.0,1.253,0.091,88.0,METRO,1.5,0,0,0,0,0,0,0,0
00000000-0000-0000-0000-0000671f1c87,2024-03-04 01:07:18,489.0,5,Apparel,UPI,0,195,1,0,0,0,0,0.0,3,5,512.0,0.955,0.115,77.9,METRO,1.5,1,0,0,0,0,0,3,0
00000000-0000-0000-0000-000034ae97be,2024-03-04 01:58:18,5009.0,6,Electronics,CARD,0,736,20,16,3,0,2,0.15,1,1,5690.0,0.88,0.184,85.4,TIER1,1.34,1,0,0,0,0,3,0,2
00000000-0000-0000-0000-00006a33b56d,2024-03-04 02:08:22,1574.0,6,Sports,COD,1,161,8,7,0,0,0,0.0,1,3,1440.0,1.093,0.412,43.4,RURAL,1.07,2,0,0,0,0,6,1,1
00000000-0000-0000-0000-00001fec2af5,2024-03-04 02:13:09,542.0,5,Beauty,UPI,0,140,6,5,1,0,0,0.1667,1,3,476.0,1.139,0.328,54.9,TIER2,2.13,2,0,0,0,1,1,3,3
00000000-0000-0000-0000-000041a5e52b,2024-03-04 02:18:10,3629.0,4,Home,UPI,0,1,0,0,0,0,0,0.0,2,3,3629.0,1.0,0.297,74.3,TIER1,1.5,2,0,0,0,0,5,3,2
00000000-0000-0000-0000-000017b347f8,2024-03-04 02:28:02,154.0,1,Apparel,CARD,0,22,0,0,0,0,0,0.0,2,4,154.0,1.0,0.094,96.1,METRO,1.5,2,0,0,0,0,0,0,0
00000000-0000-0000-0000-00002f69b442,2024-03-04 02:30:02,3660.0,6,Electronics,COD,1,12,0,0,0,0,0,0.0,0,3,3660.0,1.0,0.443,50.5,RURAL,1.5,2,0,0,0,1,3,1,1
00000000-0000-0000-0000-00001ed9e84a,2024-03-04 02:31:59,134.0,5,Books,UPI,0,709,32,24,8,3,4,0.25,0,4,133.0,1.008,0.065,85.8,METRO,1.12,2,0,0,0,0,2,3,0
00000000-0000-0000-0000-00005fb9cc6d,2024-03-04 02:44:37,99.0,2,Beauty,COD,1,264,15,10,4,0,1,0.2667,1,2,116.0,0.853,0.16,72.6,TIER1,1.36,2,0,0,0,0,1,1,2
00000000-0000-0000-0000-000006281e14,2024-03-04 02:46:51,118.0,6,Apparel,CARD,0,6,0,0,0,0,0,0.0,0,2,118.0,1.0,0.26,62.4,TIER1,1.5,2,0,0,0,0,0,0,2
00000000-0000-0000-0000-0000223f07c1,2024-03-04 03:06:51,821.0,4,Apparel,COD,1,97,3,2,0,0,0,0.0,4,7,797.0,1.03,0.136,67.4,TIER1,1.27,3,0,0,0,1,0,1,2
00000000-0000-0000-0000-000009126a81,2024-03-04 03:14:29,703.0,4,Apparel,COD,1,69,2,0,1,0,0,0.5,1,2,852.0,0.825,0.402,53.8,RURAL,1.5,3,0,0,0,1,0,1,1
00000000-0000-0000-0000-0000360b65bc,2024-03-04 03:46:47,8472.0,6,Electronics,COD,1,247,3,2,1,0,1,0.3333,3,10,12896.0,0.657,0.32,53.4,TIER2,1.15,3,0,0,0,1,3,1,3
00000000-0000-0000-0000-000042de46e9,2024-03-04 03:50:24,5477.0,5,Electronics,UPI,0,61,3,2,0,0,0,0.0,0,2,4198.0,1.305,0.111,77.3,METRO,1.06,3,0,0,0,0,3,3,0
00000000-0000-0000-0000-00002f341955,2024-03-04 04:07:30,481.0,1,Apparel,UPI,0,613,21,15,5,0,1,0.2381,0,4,370.0,1.3,0.068,73.0,METRO,1.45,4,0,0,0,0,0,3,0
00000000-0000-0000-0000-00001b9ad0e8,2024-03-04 04:35:11,443.0,4,Beauty,CARD,0,519,24,15,8,0,1,0.3333,2,2,516.0,0.859,0.077,83.0,METRO,1.13,4,0,0,0,0,1,0,0
00000000-0000-0000-0000-00001e69b1f1,2024-03-04 04:46:48,332.0,2,Footwear,UPI,0,559,20,12,8,0,1,0.4,0,4,467.0,0.711,0.091,92.0,TIER1,1.25,4,0,0,0,0,4,3,2
00000000-0000-0000-0000-00007d83f25e,2024-03-04 05:21:20,118.0,2,Books,NETBANKING,0,176,1,0,0,0,0,0.0,1,3,126.0,0.937,0.053,60.7,METRO,1.5,5,0,0,0,0,2,2,0
00000000-0000-0000-0000-0000584569f0,2024-03-04 05:37:17,206.0,3,Beauty,NETBANKING,0,24,0,0,0,0,0,0.0,1,4,206.0,1.0,0.227,74.6,TIER1,1.5,5,0,0,0,0,1,2,2
00000000-0000-0000-0000-00005f1aa88c,2024-03-04 05:40:17,1005.0,6,Beauty,COD,1,455,11,10,0,1,0,0.0,0,3,987.0,1.018,0.227,63.4,TIER2,1.32,5,0,0,0,0,1,1,3
00000000-0000-0000-0000-00005fe5ee3a,2024-03-04 05:41:52,113.0,2,Books,COD,1,123,7,7,0,0,0,0.0,2,6,194.0,0.582,0.215,59.8,TIER2,1.73,5,0,0,0,0,2,1,3
00000000-0000-0000-0000-00002a7ba637,2024-03-04 05:45:59,187.0,6,Apparel,UPI,0,21,1,0,0,0,0,0.0,3,4,240.0,0.779,0.241,61.8,TIER2,1.5,5,0,0,0,0,0,3,3
00000000-0000-0000-0000-0000684ea944,2024-03-04 05:55:23,1757.0,2,Home,UPI,0,43,0,0,0,0,0,0.0,3,5,1757.0,1.0,0.081,90.0,METRO,1.5,5,0,0,0,1,5,3,0
00000000-0000-0000-0000-000010a0a7a0,2024-03-04 06:03:57,3062.0,6,Electronics,CARD,0,146,2,1,0,0,0,0.0,3,4,3035.0,1.009,0.169,46.9,TIER1,1.26,6,0,0,0,1,3,0,2
00000000-0000-0000-0000-000072e422c7,2024-03-04 07:07:02,296.0,5,Sports,UPI,0,16,1,1,0,0,0,0.0,0,1,199.0,1.487,0.298,70.5,TIER1,1.22,7,0,0,0,0,6,3,2
00000000-0000-0000-0000-00006d6996f2,2024-03-04 07:48:26,4406.0,3,Electronics,COD,1,68,1,1,0,0,0,0.0,0,1,4103.0,1.074,0.315,71.6,TIER2,1.08,7,0,0,0,1,3,1,3
00000000-0000-0000-0000-00005cd0c053,2024-03-04 08:09:23,1702.0,5,Apparel,COD,1,25,1,0,0,0,0,0.0,1,4,2394.0,0.711,0.063,58.5,METRO,1.5,8,0,0,0,1,0,1,0
00000000-0000-0000-0000-0000241bb598,2024-03-04 08:15:28,319.0,5,Footwear,UPI,0,112,6,5,1,0,1,0.1667,2,5,199.0,1.603,0.092,85.0,METRO,1.15,8,0,0,0,0,4,3,0
00000000-0000-0000-0000-000073901850,2024-03-04 08:21:12,642.0,2,Sports,CARD,0,17,0,0,0,0,0,0.0,0,3,642.0,1.0,0.23,98.3,TIER2,1.5,8,0,0,0,1,6,0,3
00000000-0000-0000-0000-0000781d910f,2024-03-04 08:29:43,258.0,1,Books,CARD,0,155,1,0,0,0,0,0.0,0,1,155.0,1.665,0.107,97.5,METRO,1.5,8,0,0,0,0,2,0,0
00000000-0000-0000-0000-0000537344b1,2024-03-04 08:58:21,99.0,6,Beauty,CARD,0,215,5,4,0,0,1,0.0,0,3,177.0,0.559,0.07,83.2,METRO,1.01,8,0,0,0,0,1,0,0
00000000-0000-0000-0000-00000a7946db,2024-03-04 09:00:14,823.0,5,Apparel,CARD,0,728,47,41,6,2,2,0.1277,0,2,623.0,1.321,0.299,78.3,TIER1,1.24,9,0,0,0,0,0,0,2
00000000-0000-0000-0000-00003200ebe8,2024-03-04 09:13:52,853.0,2,Apparel,UPI,0,162,6,4,2,0,0,0.3333,2,3,737.0,1.157,0.252,60.1,TIER2,1.93,9,0,0,0,0,0,3,3
00000000-0000-0000-0000-00007fb89db4,2024-03-04 09:17:12,270.0,1,Home,COD,1,210,11,8,2,0,0,0.1818,4,7,205.0,1.317,0.23,72.8,TIER1,1.08,9,0,0,0,0,5,1,2
00000000-0000-0000-0000-000066dce2dc,2024-03-04 10:01:45,1751.0,2,Electronics,UPI,0,459,11,10,0,0,1,0.0,3,4,2673.0,0.655,0.188,66.7,TIER1,1.17,10,0,0,0,0,3,3,2
00000000-0000-0000-0000-00000473951f,2024-03-04 10:06:25,1648.0,3,Apparel,COD,1,458,6,6,0,0,0,0.0,4,5,958.0,1.72,0.137,76.1,TIER1,1.17,10,0,0,0,0,0,1,2
00000000-0000-0000-0000-000041fcccab,2024-03-04 10:37:01,516.0,4,Beauty,NETBANKING,0,364,15,13,1,1,0,0.0667,1,6,354.0,1.458,0.06,97.8,METRO,1.95,10,0,0,0,0,1,2,0
00000000-0000-0000-0000-00002ae6b250,2024-03-04 10:40:04,516.0,1,Footwear,UPI,0,174,6,6,0,0,0,0.0,5,8,272.0,1.897,0.095,76.8,METRO,1.49,10,0,0,0,0,4,3,0
00000000-0000-0000-0000-000077e3ac62,2024-03-04 11:13:04,730.0,5,Apparel,COD,1,52,3,2,0,0,0,0.0,4,6,585.0,1.248,0.032,72.7,METRO,1.03,11,0,0,0,0,0,1,0
00000000-0000-0000-0000-00000ec59e5e,2024-03-04 11:26:13,120.0,2,Books,COD,1,57,0,0,0,0,0,0.0,2,4,120.0,1.0,0.361,62.6,TIER2,1.5,11,0,0,0,1,2,1,3
00000000-0000-0000-0000-00001c8a6a5f,2024-03-04 11:47:13,572.0,2,Beauty,UPI,0,465,1,0,0,0,0,0.0,2,5,420.0,1.362,0.308,99.0,TIER2,1.5,11,0,0,0,0,1,3,3
00000000-0000-0000-0000-000023ffde60,2024-03-04 11:55:46,1609.0,6,Apparel,UPI,0,257,2,1,0,0,0,0.0,1,3,1496.0,1.076,0.119,91.1,METRO,1.21,11,0,0,0,0,0,3,0
00000000-0000-0000-0000-00000fafd15f,2024-03-04 12:34:12,936.0,5,Apparel,CARD,0,10,0,0,0,0,0,0.0,1,4,936.0,1.0,0.186,85.2,TIER1,1.5,12,0,0,0,0,0,0,2
00000000-0000-0000-0000-00004e4db87f,2024-03-04 12:42:14,2044.0,6,Home,CARD,0,689,2,1,0,0,0,0.0,2,4,3268.0,0.625,0.138,95.7,METRO,1.4,12,0,0,0,0,5,0,0
00000000-0000-0000-0000-00005c7adcc4,2024-03-04 12:49:22,1089.0,1,Sports,UPI,0,85,6,5,0,0,1,0.0,3,6,791.0,1.377,0.044,100.0,METRO,1.17,12,0,0,0,0,6,3,0
00000000-0000-0000-0000-00003f4b757d,2024-03-04 12:49:54,1073.0,6,Sports,NETBANKING,0,3,0,0,0,0,0,0.0,1,3,1073.0,1.0,0.342,72.9,TIER2,1.5,12,0,0,0,0,6,2,3
00000000-0000-0000-0000-00003a49f279,2024-03-04 13:15:44,6525.0,1,Electronics,UPI,0,62,2,1,0,0,0,0.0,2,5,4565.0,1.429,0.136,88.1,TIER1,1.04,13,0,0,0,0,3,3,2
00000000-0000-0000-0000-0000023e9849,2024-03-04 13:47:07,18136.0,2,Electronics,COD,1,65,1,1,0,0,0,0.0,0,1,12695.0,1.429,0.265,79.6,TIER2,1.42,13,0,0,0,0,3,1,3
00000000-0000-0000-0000-000034598582,2024-03-04 14:08:01,703.0,3,Beauty,UPI,0,142,2,2,0,0,0,0.0,1,3,560.0,1.255,0.255,59.3,TIER2,1.26,14,0,0,0,0,1,3,3
00000000-0000-0000-0000-0000319cc41d,2024-03-04 14:26:23,3787.0,5,Home,UPI,0,93,0,0,0,0,0,0.0,1,3,3787.0,1.0,0.209,72.6,TIER1,1.5,14,0,0,0,1,5,3,2
00000000-0000-0000-0000-0000389c165a,2024-03-04 14:30:51,448.0,1,Apparel,CARD,0,58,1,0,0,0,0,0.0,1,3,717.0,0.625,0.412,62.9,RURAL,1.5,14,0,0,0,1,0,0,1
00000000-0000-0000-0000-00001bc74996,2024-03-04 14:39:55,932.0,2,Home,NETBANKING,0,864,2,1,0,0,0,0.0,1,5,813.0,1.146,0.274,84.1,TIER1,1.07,14,0,0,0,1,5,2,2
00000000-0000-0000-0000-00007757f859,2024-03-04 14:42:06,8710.0,4,Electronics,CARD,0,124,4,4,0,0,0,0.0,3,7,5726.0,1.521,0.259,64.3,TIER1,1.26,14,0,0,0,0,3,0,2
00000000-0000-0000-0000-00004928ed85,2024-03-04 15:20:28,670.0,6,Apparel,UPI,0,70,4,2,1,0,1,0.25,5,7,430.0,1.558,0.076,92.6,METRO,2.23,15,0,0,0,1,0,3,0
00000000-0000-0000-0000-00002efb82c8,2024-03-04 16:24:42,348.0,1,Apparel,COD,1,292,2,1,0,0,0,0.0,0,1,486.0,0.716,0.237,73.3,TIER1,1.41,16,0,0,0,1,0,1,2
00000000-0000-0000-0000-000004fb0c8a,2024-03-04 17:37:16,3489.0,5,Sports,UPI,0,376,6,3,3,0,0,0.5,1,4,2531.0,1.379,0.243,58.8,TIER2,1.22,17,0,0,0,0,6,3,3
00000000-0000-0000-0000-000065dbe93f,2024-03-04 17:39:17,828.0,4,Sports,CARD,0,78,4,3,0,0,0,0.0,1,6,1193.0,0.694,0.185,61.9,TIER1,1.6,17,0,0,0,1,6,0,2
00000000-0000-0000-0000-000004b67214,2024-03-04 17:46:43,493.0,6,Beauty,COD,1,3,0,0,0,0,0,0.0,0,4,493.0,1.0,0.093,69.6,METRO,1.5,17,0,0,0,0,1,1,0
00000000-0000-0000-0000-00002e542dd3,2024-03-04 18:47:33,99.0,4,Books,NETBANKING,0,256,6,5,1,0,0,0.1667,2,7,168.0,0.589,0.466,48.8,RURAL,1.33,18,0,0,0,0,2,2,1
00000000-0000-0000-0000-00001c0d1a47,2024-03-04 18:53:28,1169.0,5,Home,COD,1,143,2,2,0,0,0,0.0,0,4,990.0,1.181,0.474,36.2,RURAL,1.66,18,0,0,0,0,5,1,1
00000000-0000-0000-0000-00000a62a9af,2024-03-04 19:01:46,288.0,1,Beauty,CARD,0,40,0,0,0,0,0,0.0,2,6,288.0,1.0,0.061,92.9,METRO,1.5,19,0,0,0,0,1,0,0
00000000-0000-0000-0000-00002f7f38c9,2024-03-04 19:40:20,2238.0,6,Home,CARD,0,441,11,10,0,0,0,0.0,1,3,2879.0,0.777,0.087,83.0,METRO,1.44,19,0,0,0,1,5,0,0
00000000-0000-0000-0000-000027e0e066,2024-03-04 20:50:10,9594.0,6,Electronics,COD,1,545,33,25,7,7,0,0.2121,1,4,15076.0,0.636,0.233,51.1,TIER2,1.34,20,0,0,0,0,3,1,3
